,Year,years.x,Location.2,TP,Sample.ID,AA,TP.norm,years.y,d13C.s,d13C.norm,years,PHE.mean,PHE.norm,X.x,Col.Dis.An,UpInAn.45.Winter,UpInAn.45.Spring,UpInAn.45.Summer,UpInAn.45.Autumn,UpInAn.45.Annual,TUMI.45,LUSI.45,MEI,ONI,PDO,WA.SST.Wi,WA.SST.Su,WA.SST.Sp,WA.SST.Au,WA.SST.An,Col.Dis.low,Col.Dis.high,NOI,Fras.Dis.high,Fras.Dis.low,Fras.Dis.an,Dis.Total,NPGO,X.y,Herring.Biomass,Chinook,Chum,Coho,HarborSeal,HatcherySmolts,HakeBiomass,EulachonLandings,WildProduction,allSmolt
198,1999,1998,Inland,3.878157492,NM_1919,ASP,0.578919478,1998,-11.30705844,1.589375369,1998,11.90905669,-0.086525168,121,0.184278393,-4.880273476,0,3.164067588,0,-3.295836866,0.465341812,0.224473134,-0.855333333,-1.225,-1.063333333,0.22293901,0.209806734,-0.173903527,-0.005676288,0.063291482,0.213739814,-0.023838402,1.332416667,0.273796016,0.138562905,0.218160552,0.225469985,1.515783333,27,-0.574772068,-1.099059401,-0.703700287,0.993374758,0.631704978,NA,-1.337136908,NA,-0.946085391,0.337792298
357,1999,1998,Inland,2.70639301,NM_1917,PRO,-1.416445253,1998,-10.68945844,2.015149847,1998,5.885112429,-2.462790095,121,0.184278393,-4.880273476,0,3.164067588,0,-3.295836866,0.465341812,0.224473134,-0.855333333,-1.225,-1.063333333,0.22293901,0.209806734,-0.173903527,-0.005676288,0.063291482,0.213739814,-0.023838402,1.332416667,0.273796016,0.138562905,0.218160552,0.225469985,1.515783333,27,-0.574772068,-1.099059401,-0.703700287,0.993374758,0.631704978,NA,-1.337136908,NA,-0.946085391,0.337792298
358,1999,1998,Inland,3.089493996,NM_1918,PRO,-0.814374504,1998,-11.09425844,1.736080047,1998,12.58214229,0.178986868,121,0.184278393,-4.880273476,0,3.164067588,0,-3.295836866,0.465341812,0.224473134,-0.855333333,-1.225,-1.063333333,0.22293901,0.209806734,-0.173903527,-0.005676288,0.063291482,0.213739814,-0.023838402,1.332416667,0.273796016,0.138562905,0.218160552,0.225469985,1.515783333,27,-0.574772068,-1.099059401,-0.703700287,0.993374758,0.631704978,NA,-1.337136908,NA,-0.946085391,0.337792298
359,1999,1998,Inland,3.800260117,NM_1919,PRO,0.302645567,1998,-11.30705844,1.589375369,1998,11.90905669,-0.086525168,121,0.184278393,-4.880273476,0,3.164067588,0,-3.295836866,0.465341812,0.224473134,-0.855333333,-1.225,-1.063333333,0.22293901,0.209806734,-0.173903527,-0.005676288,0.063291482,0.213739814,-0.023838402,1.332416667,0.273796016,0.138562905,0.218160552,0.225469985,1.515783333,27,-0.574772068,-1.099059401,-0.703700287,0.993374758,0.631704978,NA,-1.337136908,NA,-0.946085391,0.337792298
518,1999,1998,Inland,3.489135944,NM_1917,VAL,1.913622024,1998,-10.68945844,2.015149847,1998,5.885112429,-2.462790095,121,0.184278393,-4.880273476,0,3.164067588,0,-3.295836866,0.465341812,0.224473134,-0.855333333,-1.225,-1.063333333,0.22293901,0.209806734,-0.173903527,-0.005676288,0.063291482,0.213739814,-0.023838402,1.332416667,0.273796016,0.138562905,0.218160552,0.225469985,1.515783333,27,-0.574772068,-1.099059401,-0.703700287,0.993374758,0.631704978,NA,-1.337136908,NA,-0.946085391,0.337792298
519,1999,1998,Inland,2.419847604,NM_1918,VAL,-0.266554864,1998,-11.09425844,1.736080047,1998,12.58214229,0.178986868,121,0.184278393,-4.880273476,0,3.164067588,0,-3.295836866,0.465341812,0.224473134,-0.855333333,-1.225,-1.063333333,0.22293901,0.209806734,-0.173903527,-0.005676288,0.063291482,0.213739814,-0.023838402,1.332416667,0.273796016,0.138562905,0.218160552,0.225469985,1.515783333,27,-0.574772068,-1.099059401,-0.703700287,0.993374758,0.631704978,NA,-1.337136908,NA,-0.946085391,0.337792298
520,1999,1998,Inland,2.265436377,NM_1919,VAL,-0.581384621,1998,-11.30705844,1.589375369,1998,11.90905669,-0.086525168,121,0.184278393,-4.880273476,0,3.164067588,0,-3.295836866,0.465341812,0.224473134,-0.855333333,-1.225,-1.063333333,0.22293901,0.209806734,-0.173903527,-0.005676288,0.063291482,0.213739814,-0.023838402,1.332416667,0.273796016,0.138562905,0.218160552,0.225469985,1.515783333,27,-0.574772068,-1.099059401,-0.703700287,0.993374758,0.631704978,NA,-1.337136908,NA,-0.946085391,0.337792298
679,1999,1998,Inland,6.267437575,NM_1917,ALA,2.2021892,1998,-10.68945844,2.015149847,1998,5.885112429,-2.462790095,121,0.184278393,-4.880273476,0,3.164067588,0,-3.295836866,0.465341812,0.224473134,-0.855333333,-1.225,-1.063333333,0.22293901,0.209806734,-0.173903527,-0.005676288,0.063291482,0.213739814,-0.023838402,1.332416667,0.273796016,0.138562905,0.218160552,0.225469985,1.515783333,27,-0.574772068,-1.099059401,-0.703700287,0.993374758,0.631704978,NA,-1.337136908,NA,-0.946085391,0.337792298
680,1999,1998,Inland,3.522166207,NM_1918,ALA,-0.436114912,1998,-11.09425844,1.736080047,1998,12.58214229,0.178986868,121,0.184278393,-4.880273476,0,3.164067588,0,-3.295836866,0.465341812,0.224473134,-0.855333333,-1.225,-1.063333333,0.22293901,0.209806734,-0.173903527,-0.005676288,0.063291482,0.213739814,-0.023838402,1.332416667,0.273796016,0.138562905,0.218160552,0.225469985,1.515783333,27,-0.574772068,-1.099059401,-0.703700287,0.993374758,0.631704978,NA,-1.337136908,NA,-0.946085391,0.337792298
681,1999,1998,Inland,4.281486144,NM_1919,ALA,0.293618744,1998,-11.30705844,1.589375369,1998,11.90905669,-0.086525168,121,0.184278393,-4.880273476,0,3.164067588,0,-3.295836866,0.465341812,0.224473134,-0.855333333,-1.225,-1.063333333,0.22293901,0.209806734,-0.173903527,-0.005676288,0.063291482,0.213739814,-0.023838402,1.332416667,0.273796016,0.138562905,0.218160552,0.225469985,1.515783333,27,-0.574772068,-1.099059401,-0.703700287,0.993374758,0.631704978,NA,-1.337136908,NA,-0.946085391,0.337792298
33,2000,1999,Inland,3.815449824,NM_1905,Glu,-0.920207658,1999,-10.9691644,1.822320089,1999,14.86308703,1.078751001,122,-0.047463277,-0.84729786,-2.268683541,-0.510825624,21,0.606135804,0.090193649,-0.081257008,-0.4785,-0.835833333,-0.59,0.289605613,0.3224735,0.602763432,-0.129009901,0.271458161,-0.041974332,-0.21669483,0.456666667,0.019467739,0.027804326,0.019859064,-0.005579377,1.885866667,28,-0.675497789,-0.526460192,-0.411452043,1.077985933,0.631704978,NA,0.053782414,NA,-0.565862607,-0.687464213
194,2000,1999,Inland,2.397689534,NM_1905,ASP,-0.337298841,1999,-10.9691644,1.822320089,1999,14.86308703,1.078751001,122,-0.047463277,-0.84729786,-2.268683541,-0.510825624,21,0.606135804,0.090193649,-0.081257008,-0.4785,-0.835833333,-0.59,0.289605613,0.3224735,0.602763432,-0.129009901,0.271458161,-0.041974332,-0.21669483,0.456666667,0.019467739,0.027804326,0.019859064,-0.005579377,1.885866667,28,-0.675497789,-0.526460192,-0.411452043,1.077985933,0.631704978,NA,0.053782414,NA,-0.565862607,-0.687464213
355,2000,1999,Inland,3.404931696,NM_1905,PRO,-0.318641475,1999,-10.9691644,1.822320089,1999,14.86308703,1.078751001,122,-0.047463277,-0.84729786,-2.268683541,-0.510825624,21,0.606135804,0.090193649,-0.081257008,-0.4785,-0.835833333,-0.59,0.289605613,0.3224735,0.602763432,-0.129009901,0.271458161,-0.041974332,-0.21669483,0.456666667,0.019467739,0.027804326,0.019859064,-0.005579377,1.885866667,28,-0.675497789,-0.526460192,-0.411452043,1.077985933,0.631704978,NA,0.053782414,NA,-0.565862607,-0.687464213
516,2000,1999,Inland,1.924708743,NM_1905,VAL,-1.276095752,1999,-10.9691644,1.822320089,1999,14.86308703,1.078751001,122,-0.047463277,-0.84729786,-2.268683541,-0.510825624,21,0.606135804,0.090193649,-0.081257008,-0.4785,-0.835833333,-0.59,0.289605613,0.3224735,0.602763432,-0.129009901,0.271458161,-0.041974332,-0.21669483,0.456666667,0.019467739,0.027804326,0.019859064,-0.005579377,1.885866667,28,-0.675497789,-0.526460192,-0.411452043,1.077985933,0.631704978,NA,0.053782414,NA,-0.565862607,-0.687464213
677,2000,1999,Inland,2.337980113,NM_1905,ALA,-1.574160163,1999,-10.9691644,1.822320089,1999,14.86308703,1.078751001,122,-0.047463277,-0.84729786,-2.268683541,-0.510825624,21,0.606135804,0.090193649,-0.081257008,-0.4785,-0.835833333,-0.59,0.289605613,0.3224735,0.602763432,-0.129009901,0.271458161,-0.041974332,-0.21669483,0.456666667,0.019467739,0.027804326,0.019859064,-0.005579377,1.885866667,28,-0.675497789,-0.526460192,-0.411452043,1.077985933,0.631704978,NA,0.053782414,NA,-0.565862607,-0.687464213
21,2005,2004,Inland,4.451176324,BM_80771,Glu,-0.134061619,2004,NA,NA,2004,10.220875,-0.752462097,127,-0.229102896,3.232121052,-3.283414346,3.258096538,22,2.456735773,0.063136934,-0.238724441,0.361833333,0.043333333,0.375,0.849605715,0.229806556,1.182763355,0.301323554,0.640874795,-0.117433918,-0.476061438,-0.232416667,-0.007546891,0.20853412,0.082748442,-0.182826062,-1.380608333,33,-1.013658147,0.279453021,0.660213373,1.067102231,0.631704978,NA,-0.998002646,NA,0.7819305,-1.256312279
182,2005,2004,Inland,0.257923561,BM_80771,ASP,-1.661537419,2004,NA,NA,2004,10.220875,-0.752462097,127,-0.229102896,3.232121052,-3.283414346,3.258096538,22,2.456735773,0.063136934,-0.238724441,0.361833333,0.043333333,0.375,0.849605715,0.229806556,1.182763355,0.301323554,0.640874795,-0.117433918,-0.476061438,-0.232416667,-0.007546891,0.20853412,0.082748442,-0.182826062,-1.380608333,33,-1.013658147,0.279453021,0.660213373,1.067102231,0.631704978,NA,-0.998002646,NA,0.7819305,-1.256312279
343,2005,2004,Inland,3.991907723,BM_80771,PRO,0.60383356,2004,NA,NA,2004,10.220875,-0.752462097,127,-0.229102896,3.232121052,-3.283414346,3.258096538,22,2.456735773,0.063136934,-0.238724441,0.361833333,0.043333333,0.375,0.849605715,0.229806556,1.182763355,0.301323554,0.640874795,-0.117433918,-0.476061438,-0.232416667,-0.007546891,0.20853412,0.082748442,-0.182826062,-1.380608333,33,-1.013658147,0.279453021,0.660213373,1.067102231,0.631704978,NA,-0.998002646,NA,0.7819305,-1.256312279
504,2005,2004,Inland,2.19087241,BM_80771,VAL,-0.733413433,2004,NA,NA,2004,10.220875,-0.752462097,127,-0.229102896,3.232121052,-3.283414346,3.258096538,22,2.456735773,0.063136934,-0.238724441,0.361833333,0.043333333,0.375,0.849605715,0.229806556,1.182763355,0.301323554,0.640874795,-0.117433918,-0.476061438,-0.232416667,-0.007546891,0.20853412,0.082748442,-0.182826062,-1.380608333,33,-1.013658147,0.279453021,0.660213373,1.067102231,0.631704978,NA,-0.998002646,NA,0.7819305,-1.256312279
665,2005,2004,Inland,4.281234363,BM_80771,ALA,0.293376773,2004,NA,NA,2004,10.220875,-0.752462097,127,-0.229102896,3.232121052,-3.283414346,3.258096538,22,2.456735773,0.063136934,-0.238724441,0.361833333,0.043333333,0.375,0.849605715,0.229806556,1.182763355,0.301323554,0.640874795,-0.117433918,-0.476061438,-0.232416667,-0.007546891,0.20853412,0.082748442,-0.182826062,-1.380608333,33,-1.013658147,0.279453021,0.660213373,1.067102231,0.631704978,NA,-0.998002646,NA,0.7819305,-1.256312279
25,2007,2006,Inland,4.324126602,BM_80776,Glu,-0.291172634,2006,-13.3306387,0.194315736,2006,11.80008333,-0.129511883,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
28,2007,2006,Inland,2.90884043,BM_80780,Glu,-2.041330315,2006,-12.1282387,1.023252317,2006,17.5675,2.145560621,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
186,2007,2006,Inland,2.579167334,BM_80776,ASP,-0.224987539,2006,-13.3306387,0.194315736,2006,11.80008333,-0.129511883,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
189,2007,2006,Inland,1.836572061,BM_80780,ASP,-0.684558034,2006,-12.1282387,1.023252317,2006,17.5675,2.145560621,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
347,2007,2006,Inland,3.487881764,BM_80776,PRO,-0.188279479,2006,-13.3306387,0.194315736,2006,11.80008333,-0.129511883,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
350,2007,2006,Inland,3.086435427,BM_80780,PRO,-0.819181266,2006,-12.1282387,1.023252317,2006,17.5675,2.145560621,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
508,2007,2006,Inland,2.19421112,BM_80776,VAL,-0.726606122,2006,-13.3306387,0.194315736,2006,11.80008333,-0.129511883,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
511,2007,2006,Inland,1.590270163,BM_80780,VAL,-1.957984103,2006,-12.1282387,1.023252317,2006,17.5675,2.145560621,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
669,2007,2006,Inland,3.62401812,BM_80776,ALA,-0.338231575,2006,-13.3306387,0.194315736,2006,11.80008333,-0.129511883,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
672,2007,2006,Inland,1.838222209,BM_80780,ALA,-2.054445409,2006,-12.1282387,1.023252317,2006,17.5675,2.145560621,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
22,2008,2007,Inland,4.749875106,BM_80772,Glu,0.235312418,2007,-11.94620569,1.148746183,2007,11.41245017,-0.282421512,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
23,2008,2007,Coastal,4.257607728,BM_80773,Glu,-0.37343057,2007,NA,NA,2007,11.99954553,-0.050830041,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
26,2008,2007,Coastal,5.011872711,BM_80777,Glu,0.559301397,2007,-14.11200569,-0.344359977,2007,11.43165893,-0.274844233,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
29,2008,2007,Inland,5.417193454,BM_80782,Glu,1.060525266,2007,-12.90870569,0.485197065,2007,10.74410739,-0.546062648,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
183,2008,2007,Inland,3.157663844,BM_80772,ASP,0.133027032,2007,-11.94620569,1.148746183,2007,11.41245017,-0.282421512,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
184,2008,2007,Coastal,3.407730005,BM_80773,ASP,0.287785665,2007,NA,NA,2007,11.99954553,-0.050830041,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
187,2008,2007,Coastal,3.621505521,BM_80777,ASP,0.42008508,2007,-14.11200569,-0.344359977,2007,11.43165893,-0.274844233,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
190,2008,2007,Inland,3.08163415,BM_80782,ASP,0.085974478,2007,-12.90870569,0.485197065,2007,10.74410739,-0.546062648,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
344,2008,2007,Inland,3.46362606,BM_80772,PRO,-0.226399061,2007,-11.94620569,1.148746183,2007,11.41245017,-0.282421512,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
345,2008,2007,Coastal,3.20639218,BM_80773,PRO,-0.630660602,2007,NA,NA,2007,11.99954553,-0.050830041,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
348,2008,2007,Coastal,2.517915903,BM_80777,PRO,-1.712650581,2007,-14.11200569,-0.344359977,2007,11.43165893,-0.274844233,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
