,years.x,Location.2,TP,Sample.ID,AA,TP.norm,Year,years.y,d13C.s,d13C.norm,years,PHE.mean,PHE.norm,X.x,Col.Dis.An,UpInAn.45.Winter,UpInAn.45.Spring,UpInAn.45.Summer,UpInAn.45.Autumn,UpInAn.45.Annual,TUMI.45,LUSI.45,MEI,ONI,PDO,WA.SST.Wi,WA.SST.Su,WA.SST.Sp,WA.SST.Au,WA.SST.An,Col.Dis.low,Col.Dis.high,NOI,Fras.Dis.high,Fras.Dis.low,Fras.Dis.an,Dis.Total,NPGO,X.y,Herring.Biomass,Chinook,Chum,Coho,HarborSeal,HatcherySmolts,HakeBiomass,EulachonLandings,WildProduction,allSmolt
677,1999,Inland,2.610707386,NM_1905,ALA,-1.574160163,2000,1999,-10.9691644,1.822320089,1999,14.86308703,1.078751001,122,-0.047463277,-0.84729786,-2.268683541,-0.510825624,21,0.606135804,0.090193649,-0.081257008,-0.4785,-0.835833333,-0.59,0.289605613,0.3224735,0.602763432,-0.129009901,0.271458161,-0.041974332,-0.21669483,0.456666667,0.019467739,0.027804326,0.019859064,-0.005579377,1.885866667,28,-0.675497789,-0.526460192,-0.411452043,1.077985933,0.631704978,NA,0.053782414,NA,-0.565862607,-0.687464213
21,2004,Inland,3.761410865,BM_80771,Glu,-0.134061619,2005,2004,NA,NA,2004,10.220875,-0.752462097,127,-0.229102896,3.232121052,-3.283414346,3.258096538,22,2.456735773,0.063136934,-0.238724441,0.361833333,0.043333333,0.375,0.849605715,0.229806556,1.182763355,0.301323554,0.640874795,-0.117433918,-0.476061438,-0.232416667,-0.007546891,0.20853412,0.082748442,-0.182826062,-1.380608333,33,-1.013658147,0.279453021,0.660213373,1.067102231,0.631704978,NA,-0.998002646,NA,0.7819305,-1.256312279
182,2004,Inland,0.807103889,BM_80771,ASP,-1.661537419,2005,2004,NA,NA,2004,10.220875,-0.752462097,127,-0.229102896,3.232121052,-3.283414346,3.258096538,22,2.456735773,0.063136934,-0.238724441,0.361833333,0.043333333,0.375,0.849605715,0.229806556,1.182763355,0.301323554,0.640874795,-0.117433918,-0.476061438,-0.232416667,-0.007546891,0.20853412,0.082748442,-0.182826062,-1.380608333,33,-1.013658147,0.279453021,0.660213373,1.067102231,0.631704978,NA,-0.998002646,NA,0.7819305,-1.256312279
343,2004,Inland,3.55997055,BM_80771,PRO,0.60383356,2005,2004,NA,NA,2004,10.220875,-0.752462097,127,-0.229102896,3.232121052,-3.283414346,3.258096538,22,2.456735773,0.063136934,-0.238724441,0.361833333,0.043333333,0.375,0.849605715,0.229806556,1.182763355,0.301323554,0.640874795,-0.117433918,-0.476061438,-0.232416667,-0.007546891,0.20853412,0.082748442,-0.182826062,-1.380608333,33,-1.013658147,0.279453021,0.660213373,1.067102231,0.631704978,NA,-0.998002646,NA,0.7819305,-1.256312279
504,2004,Inland,1.807730648,BM_80771,VAL,-0.733413433,2005,2004,NA,NA,2004,10.220875,-0.752462097,127,-0.229102896,3.232121052,-3.283414346,3.258096538,22,2.456735773,0.063136934,-0.238724441,0.361833333,0.043333333,0.375,0.849605715,0.229806556,1.182763355,0.301323554,0.640874795,-0.117433918,-0.476061438,-0.232416667,-0.007546891,0.20853412,0.082748442,-0.182826062,-1.380608333,33,-1.013658147,0.279453021,0.660213373,1.067102231,0.631704978,NA,-0.998002646,NA,0.7819305,-1.256312279
665,2004,Inland,4.553961636,BM_80771,ALA,0.293376773,2005,2004,NA,NA,2004,10.220875,-0.752462097,127,-0.229102896,3.232121052,-3.283414346,3.258096538,22,2.456735773,0.063136934,-0.238724441,0.361833333,0.043333333,0.375,0.849605715,0.229806556,1.182763355,0.301323554,0.640874795,-0.117433918,-0.476061438,-0.232416667,-0.007546891,0.20853412,0.082748442,-0.182826062,-1.380608333,33,-1.013658147,0.279453021,0.660213373,1.067102231,0.631704978,NA,-0.998002646,NA,0.7819305,-1.256312279
25,2006,Inland,3.659264577,BM_80776,Glu,-0.291172634,2007,2006,-13.3306387,0.194315736,2006,11.80008333,-0.129511883,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
28,2006,Inland,2.521393302,BM_80780,Glu,-2.041330315,2007,2006,-12.1282387,1.023252317,2006,17.5675,2.145560621,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
186,2006,Inland,3.128347662,BM_80776,ASP,-0.224987539,2007,2006,-13.3306387,0.194315736,2006,11.80008333,-0.129511883,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
189,2006,Inland,2.385752389,BM_80780,ASP,-0.684558034,2007,2006,-12.1282387,1.023252317,2006,17.5675,2.145560621,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
347,2006,Inland,3.055944591,BM_80776,PRO,-0.188279479,2007,2006,-13.3306387,0.194315736,2006,11.80008333,-0.129511883,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
350,2006,Inland,2.654498254,BM_80780,PRO,-0.819181266,2007,2006,-12.1282387,1.023252317,2006,17.5675,2.145560621,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
508,2006,Inland,1.811069358,BM_80776,VAL,-0.726606122,2007,2006,-13.3306387,0.194315736,2006,11.80008333,-0.129511883,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
511,2006,Inland,1.2071284,BM_80780,VAL,-1.957984103,2007,2006,-12.1282387,1.023252317,2006,17.5675,2.145560621,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
669,2006,Inland,3.896745393,BM_80776,ALA,-0.338231575,2007,2006,-13.3306387,0.194315736,2006,11.80008333,-0.129511883,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
672,2006,Inland,2.110949481,BM_80780,ALA,-2.054445409,2007,2006,-12.1282387,1.023252317,2006,17.5675,2.145560621,129,-0.128157281,3.48635519,-2.159484249,-3.149882953,38.33333333,2.277267285,-0.090800507,-0.061584243,-0.297583333,-0.581666667,-0.195833333,0.392938768,0.856473261,0.129429755,-0.275343278,0.275874626,-0.156192785,-0.268498415,NA,0.168700436,0.095260193,0.136578448,-0.082876664,0.593258333,35,-1.110371115,-0.391224975,-0.081494348,-1.504685095,0.631704978,NA,-1.592659727,NA,-0.703627815,-0.571876195
22,2007,Inland,4.001560716,BM_80772,Glu,0.235312418,2008,2007,-11.94620569,1.148746183,2007,11.41245017,-0.282421512,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
23,2007,Coastal,3.605784286,BM_80773,Glu,-0.37343057,2008,2007,NA,NA,2007,11.99954553,-0.050830041,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
26,2007,Coastal,4.212203309,BM_80777,Glu,0.559301397,2008,2007,-14.11200569,-0.344359977,2007,11.43165893,-0.274844233,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
29,2007,Inland,4.5380758,BM_80782,Glu,1.060525266,2008,2007,-12.90870569,0.485197065,2007,10.74410739,-0.546062648,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
183,2007,Inland,3.706844172,BM_80772,ASP,0.133027032,2008,2007,-11.94620569,1.148746183,2007,11.41245017,-0.282421512,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
184,2007,Coastal,3.956910333,BM_80773,ASP,0.287785665,2008,2007,NA,NA,2007,11.99954553,-0.050830041,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
187,2007,Coastal,4.170685849,BM_80777,ASP,0.42008508,2008,2007,-14.11200569,-0.344359977,2007,11.43165893,-0.274844233,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
190,2007,Inland,3.630814478,BM_80782,ASP,0.085974478,2008,2007,-12.90870569,0.485197065,2007,10.74410739,-0.546062648,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
344,2007,Inland,3.031688887,BM_80772,PRO,-0.226399061,2008,2007,-11.94620569,1.148746183,2007,11.41245017,-0.282421512,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
345,2007,Coastal,2.774455008,BM_80773,PRO,-0.630660602,2008,2007,NA,NA,2007,11.99954553,-0.050830041,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
348,2007,Coastal,2.08597873,BM_80777,PRO,-1.712650581,2008,2007,-14.11200569,-0.344359977,2007,11.43165893,-0.274844233,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
351,2007,Inland,3.06467491,BM_80782,PRO,-0.174559154,2008,2007,-12.90870569,0.485197065,2007,10.74410739,-0.546062648,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
505,2007,Inland,1.425941163,BM_80772,VAL,-1.51184576,2008,2007,-11.94620569,1.148746183,2007,11.41245017,-0.282421512,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
506,2007,Coastal,2.554307415,BM_80773,VAL,0.788785353,2008,2007,NA,NA,2007,11.99954553,-0.050830041,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
509,2007,Coastal,2.236481723,BM_80777,VAL,0.140769095,2008,2007,-14.11200569,-0.344359977,2007,11.43165893,-0.274844233,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
512,2007,Inland,1.715027107,BM_80782,VAL,-0.922427107,2008,2007,-12.90870569,0.485197065,2007,10.74410739,-0.546062648,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
666,2007,Inland,3.784620276,BM_80772,ALA,-0.445987829,2008,2007,-11.94620569,1.148746183,2007,11.41245017,-0.282421512,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
667,2007,Coastal,2.950339053,BM_80773,ALA,-1.247761965,2008,2007,NA,NA,2007,11.99954553,-0.050830041,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
670,2007,Coastal,4.206381146,BM_80777,ALA,-0.040660527,2008,2007,-14.11200569,-0.344359977,2007,11.43165893,-0.274844233,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
673,2007,Inland,4.352731908,BM_80782,ALA,0.099987797,2008,2007,-12.90870569,0.485197065,2007,10.74410739,-0.546062648,130,-0.091348647,3.610917913,-0.287682072,-2.614959778,43,2.788092909,0.115368086,0.088848961,-0.640333333,-0.755,-1.2925,-0.380394305,-0.347526577,-0.637236657,-0.032343247,-0.349375196,-0.179872017,-0.105334578,NA,0.007090067,-0.029972643,-0.010766431,-0.049216307,1.454975,36,-1.078380894,-0.03145496,0.237376238,-1.441162277,0.631704978,NA,-1.545774806,NA,0.121069964,-1.297717349
27,2008,Coastal,4.69367944,BM_80778,Glu,1.299858933,2009,2008,-13.83019975,-0.150082492,2008,10.78815292,-0.52868801,131,-0.13341685,3.776585035,-1.84582669,-2.833213344,0.333333333,1.642227735,-0.075521366,0.204768063,0.394,0.306666667,-0.6125,-0.52372774,0.073140118,-0.083903375,-0.065676708,-0.150041926,-0.271696966,-0.147773762,NA,-0.082992493,-0.175902859,-0.122620476,-0.092282073,0.736275,37,-1.126175598,-1.231412556,-0.180614436,-1.327864801,0.631704978,NA,-1.712997691,NA,0.486442001,-1.239439837
30,2008,Inland,3.67397177,BM_81078,Glu,-0.268551528,2009,2008,NA,NA,2008,10.25948625,-0.737231119,131,-0.13341685,3.776585035,-1.84582669,-2.833213344,0.333333333,1.642227735,-0.075521366,0.204768063,0.394,0.306666667,-0.6125,-0.52372774,0.073140118,-0.083903375,-0.065676708,-0.150041926,-0.271696966,-0.147773762,NA,-0.082992493,-0.175902859,-0.122620476,-0.092282073,0.736275,37,-1.126175598,-1.231412556,-0.180614436,-1.327864801,0.631704978,NA,-1.712997691,NA,0.486442001,-1.239439837
188,2008,Coastal,4.344516536,BM_80778,ASP,0.527663808,2009,2008,-13.83019975,-0.150082492,2008,10.78815292,-0.52868801,131,-0.13341685,3.776585035,-1.84582669,-2.833213344,0.333333333,1.642227735,-0.075521366,0.204768063,0.394,0.306666667,-0.6125,-0.52372774,0.073140118,-0.083903375,-0.065676708,-0.150041926,-0.271696966,-0.147773762,NA,-0.082992493,-0.175902859,-0.122620476,-0.092282073,0.736275,37,-1.126175598,-1.231412556,-0.180614436,-1.327864801,0.631704978,NA,-1.712997691,NA,0.486442001,-1.239439837
191,2008,Inland,4.207461465,BM_81078,ASP,0.442844433,2009,2008,NA,NA,2008,10.25948625,-0.737231119,131,-0.13341685,3.776585035,-1.84582669,-2.833213344,0.333333333,1.642227735,-0.075521366,0.204768063,0.394,0.306666667,-0.6125,-0.52372774,0.073140118,-0.083903375,-0.065676708,-0.150041926,-0.271696966,-0.147773762,NA,-0.082992493,-0.175902859,-0.122620476,-0.092282073,0.736275,37,-1.126175598,-1.231412556,-0.180614436,-1.327864801,0.631704978,NA,-1.712997691,NA,0.486442001,-1.239439837
349,2008,Coastal,2.616263426,BM_80778,PRO,-0.879270048,2009,2008,-13.83019975,-0.150082492,2008,10.78815292,-0.52868801,131,-0.13341685,3.776585035,-1.84582669,-2.833213344,0.333333333,1.642227735,-0.075521366,0.204768063,0.394,0.306666667,-0.6125,-0.52372774,0.073140118,-0.083903375,-0.065676708,-0.150041926,-0.271696966,-0.147773762,NA,-0.082992493,-0.175902859,-0.122620476,-0.092282073,0.736275,37,-1.126175598,-1.231412556,-0.180614436,-1.327864801,0.631704978,NA,-1.712997691,NA,0.486442001,-1.239439837
